,Month,Unigram Top 30,Bigram Top 20,Trigram Top 10,Trigram Top 1
71,201612,"[('star', 120), ('five', 106), ('cpu', 26), ('processor', 24), ('great', 20), ('good', 18), ('really', 12), ('four', 12), ('power', 10), ('best', 10), ('price', 10), ('gaming', 10), ('fast', 10), ('amazing', 8), ('like', 8), ('awesome', 8), ('product', 8), ('used', 6), ('one', 6), ('happy', 6), ('computer', 6), ('nice', 6), ('excellent', 6), ('ca', 4), ('go', 4), ('wrong', 4), ('know', 4), ('performance', 4), ('get', 4), ('easily', 4)]","[('five stars', 106), ('four stars', 12), ('great processor', 6), ('great product', 6), ('ca go', 4), ('go wrong', 4), ('best processor', 4), ('awesome cpu', 4), ('really fast', 4), ('bang buck', 4), ('really ca', 2), ('wrong cpu', 2), ('anyone familiar', 2), ('familiar emulation', 2), ('emulation knows', 2), ('knows amazing', 2), ('processor owned', 2), ('switched sooner', 2), ('performance great', 2), ('great price', 2)]",,"[('ca go wrong', 4), ('really ca go', 2), ('go wrong cpu', 2), ('anyone familiar emulation', 2), ('familiar emulation knows', 2), ('emulation knows amazing', 2), ('best processor owned', 2), ('level performance wonderful', 2), ('performance wonderful highly', 2), ('wonderful highly recommended', 2)]"
72,201701,"[('star', 84), ('five', 76), ('great', 34), ('fast', 16), ('processor', 16), ('buy', 14), ('cpu', 10), ('run', 10), ('work', 8), ('gaming', 8), ('good', 8), ('price', 8), ('core', 8), ('super', 6), ('four', 6), ('build', 6), ('best', 6), ('cool', 6), ('intel', 6), ('zoom', 4), ('running', 4), ('perfect', 4), ('handle', 4), ('say', 4), ('still', 4), ('even', 4), ('year', 4), ('new', 4), ('since', 4), ('easy', 4)]","[('five stars', 76), ('great processor', 6), ('great buy', 4), ('super fast', 4), ('works great', 4), ('great cpu', 4), ('fast cpu', 4), ('intel core', 4), ('four stars', 4), ('great value', 4), ('three stars', 4), ('buy totally', 2), ('totally happy', 2), ('box install', 2), ('install motherboard', 2), ('fast stable', 2), ('zoom zoom', 2), ('change life', 2), ('fast running', 2), ('running ram', 2)]",,"[('great buy totally', 2), ('buy totally happy', 2), ('box install motherboard', 2), ('super fast stable', 2), ('super fast running', 2), ('fast running ram', 2), ('truly next gen', 2), ('perfect works great', 2), ('fast processor handle', 2), ('processor handle everything', 2)]"
73,201702,"[('star', 50), ('five', 42), ('great', 22), ('processor', 18), ('fast', 16), ('good', 14), ('cpu', 12), ('product', 8), ('work', 8), ('one', 6), ('chip', 6), ('price', 6), ('still', 6), ('budget', 6), ('best', 6), ('get', 4), ('run', 4), ('like', 4), ('amazing', 4), ('cooler', 4), ('cooling', 4), ('even', 4), ('powerful', 4), ('installed', 4), ('amd', 4), ('seems', 4), ('upgrade', 4), ('overclocking', 4), ('four', 4), ('perfect', 2)]","[('five stars', 42), ('great chip', 4), ('budget cpu', 4), ('great processor', 4), ('four stars', 4), ('great product', 2), ('good get', 2), ('get one', 2), ('fast reliable', 2), ('runs cool', 2), ('cool winter', 2), ('winter xd', 2), ('works great', 2), ('chip runs', 2), ('runs like', 2), ('like monster', 2), ('monster win', 2), ('latest processor', 2), ('processor november', 2), ('november expensive', 2)]",,"[('good get one', 2), ('runs cool winter', 2), ('cool winter xd', 2), ('great chip runs', 2), ('chip runs like', 2), ('runs like monster', 2), ('like monster win', 2), ('latest processor november', 2), ('processor november expensive', 2), ('november expensive fast', 2)]"
74,201703,"[('star', 62), ('five', 52), ('great', 14), ('good', 12), ('processor', 12), ('cpu', 12), ('four', 8), ('amazing', 6), ('love', 6), ('cheap', 6), ('one', 6), ('intel', 6), ('problem', 6), ('build', 6), ('vroom', 6), ('perfect', 4), ('workstation', 4), ('upgraded', 4), ('pretty', 4), ('upgrade', 4), ('return', 4), ('fantastic', 4), ('use', 4), ('gaming', 4), ('photoshop', 2), ('ready', 2), ('vr', 2), ('get', 2), ('blow', 2), ('water', 2)]","[('five stars', 52), ('four stars', 8), ('great processor', 4), ('cheap processor', 4), ('vroom vroom', 4), ('perfect photoshop', 2), ('photoshop workstation', 2), ('ready vr', 2), ('blows water', 2), ('upgraded pretty', 2), ('pretty great', 2), ('great upgrade', 2), ('good processor', 2), ('processor money', 2), ('amazing make', 2), ('make sure', 2), ('sure fan', 2), ('fan well', 2), ('love tiny', 2), ('tiny box', 2)]",,"[('perfect photoshop workstation', 2), ('upgraded pretty great', 2), ('pretty great upgrade', 2), ('good processor money', 2), ('amazing make sure', 2), ('make sure fan', 2), ('sure fan well', 2), ('love tiny box', 2), ('cheap love recomended', 2), ('join pc master', 2)]"
75,201704,"[('star', 46), ('five', 40), ('cpu', 18), ('great', 16), ('best', 10), ('processor', 10), ('gaming', 8), ('work', 8), ('one', 6), ('fast', 6), ('still', 4), ('running', 4), ('intel', 4), ('power', 4), ('core', 4), ('amazing', 4), ('pc', 4), ('fantastic', 4), ('four', 4), ('top', 2), ('basically', 2), ('option', 2), ('overclocked', 2), ('ghz', 2), ('smooth', 2), ('month', 2), ('year', 2), ('later', 2), ('speechless', 2), ('happy', 2)]","[('five stars', 40), ('one best', 4), ('works great', 4), ('best cpus', 4), ('great cpu', 4), ('four stars', 4), ('still one', 2), ('one top', 2), ('top cpu', 2), ('basically best', 2), ('best option', 2), ('option gaming', 2), ('overclocked ghz', 2), ('ghz running', 2), ('running smooth', 2), ('smooth months', 2), ('still great', 2), ('great year', 2), ('year later', 2), ('best christmas', 2)]",,"[('still one top', 2), ('one top cpu', 2), ('basically best option', 2), ('best option gaming', 2), ('overclocked ghz running', 2), ('ghz running smooth', 2), ('running smooth months', 2), ('still great year', 2), ('great year later', 2), ('best christmas gift', 2)]"
76,201705,"[('star', 32), ('great', 28), ('five', 28), ('processor', 14), ('work', 12), ('cpu', 12), ('awesome', 6), ('say', 4), ('fine', 4), ('video', 4), ('need', 4), ('cool', 4), ('fast', 4), ('overclocked', 4), ('new', 4), ('get', 4), ('one', 4), ('perfect', 4), ('product', 4), ('good', 4), ('budget', 4), ('basic', 2), ('heat', 2), ('sink', 2), ('use', 2), ('coolermaster', 2), ('bad', 2), ('love', 2), ('trick', 2), ('drone', 2)]","[('five stars', 28), ('great processor', 6), ('works fine', 4), ('works great', 4), ('great budget', 4), ('say basic', 2), ('basic heat', 2), ('heat sink', 2), ('sink works', 2), ('fine use', 2), ('use coolermaster', 2), ('trick drone', 2), ('drone video', 2), ('video needs', 2), ('cool fast', 2), ('fast able', 2), ('able overclocked', 2), ('awesome processor', 2), ('probably part', 2), ('part new', 2)]",,"[('say basic heat', 2), ('basic heat sink', 2), ('heat sink works', 2), ('sink works fine', 2), ('works fine use', 2), ('fine use coolermaster', 2), ('trick drone video', 2), ('drone video needs', 2), ('cool fast able', 2), ('fast able overclocked', 2)]"
77,201706,"[('star', 36), ('five', 32), ('processor', 22), ('great', 18), ('cpu', 14), ('nice', 10), ('intel', 8), ('good', 8), ('upgrade', 6), ('core', 6), ('process', 4), ('got', 4), ('gaming', 4), ('cool', 4), ('easy', 4), ('far', 4), ('work', 4), ('window', 4), ('four', 4), ('used', 4), ('best', 4), ('budget', 4), ('sale', 2), ('love', 2), ('delightful', 2), ('really', 2), ('make', 2), ('weaker', 2), ('chip', 2), ('better', 2)]","[('five stars', 32), ('good processor', 4), ('four stars', 4), ('processors process', 2), ('process processes', 2), ('nice upgrade', 2), ('nice cpu', 2), ('got cpu', 2), ('cpu sale', 2), ('sale love', 2), ('love upgrade', 2), ('intel delightful', 2), ('delightful processor', 2), ('really good', 2), ('cores make', 2), ('make weaker', 2), ('chip better', 2), ('better boiled', 2), ('boiled noodles', 2), ('wanted gaming', 2)]",,"[('processors process processes', 2), ('got cpu sale', 2), ('cpu sale love', 2), ('sale love upgrade', 2), ('intel delightful processor', 2), ('cores make weaker', 2), ('chip better boiled', 2), ('better boiled noodles', 2), ('wanted gaming recommend', 2), ('gaming recommend updating', 2)]"
78,201707,"[('star', 38), ('five', 30), ('good', 12), ('great', 12), ('cpu', 12), ('best', 10), ('processor', 6), ('new', 4), ('three', 4), ('pc', 4), ('ever', 4), ('amazing', 4), ('buy', 4), ('using', 4), ('awesome', 4), ('budget', 4), ('brand', 2), ('except', 2), ('ime', 2), ('get', 2), ('bought', 2), ('intel', 2), ('m', 2), ('win', 2), ('o', 2), ('instead', 2), ('issue', 2), ('work', 2), ('upgrade', 2), ('older', 2)]","[('five stars', 30), ('great cpu', 6), ('three stars', 4), ('good buy', 4), ('brand new', 2), ('good except', 2), ('except ime', 2), ('bought intel', 2), ('intel cpu', 2), ('cpu ms', 2), ('ms win', 2), ('win os', 2), ('os instead', 2), ('issues work', 2), ('work great', 2), ('great upgrade', 2), ('upgrade older', 2), ('older pc', 2), ('pc hope', 2), ('hope keep', 2)]",,"[('good except ime', 2), ('bought intel cpu', 2), ('intel cpu ms', 2), ('cpu ms win', 2), ('ms win os', 2), ('win os instead', 2), ('issues work great', 2), ('great upgrade older', 2), ('upgrade older pc', 2), ('older pc hope', 2)]"
79,201708,"[('star', 28), ('great', 26), ('five', 22), ('good', 10), ('work', 8), ('fast', 8), ('processor', 8), ('cpu', 8), ('price', 6), ('gaming', 4), ('issue', 4), ('need', 4), ('described', 4), ('ok', 2), ('overclocking', 2), ('working', 2), ('expected', 2), ('awful', 2), ('integrated', 2), ('graphic', 2), ('support', 2), ('monitor', 2), ('march', 2), ('hot', 2), ('upgrade', 2), ('cad', 2), ('modeling', 2), ('product', 2), ('running', 2), ('day', 2)]","[('five stars', 22), ('great processor', 4), ('works great', 4), ('great cpu', 4), ('works fast', 2), ('fast ok', 2), ('ok price', 2), ('processor great', 2), ('great price', 2), ('great gaming', 2), ('gaming overclocking', 2), ('working expected', 2), ('good processor', 2), ('processor awful', 2), ('awful integrated', 2), ('integrated graphics', 2), ('graphics support', 2), ('support monitors', 2), ('monitors march', 2), ('great upgrade', 2)]",,"[('works fast ok', 2), ('fast ok price', 2), ('great processor great', 2), ('processor great price', 2), ('great gaming overclocking', 2), ('good processor awful', 2), ('processor awful integrated', 2), ('awful integrated graphics', 2), ('integrated graphics support', 2), ('graphics support monitors', 2)]"
80,201709,"[('five', 18), ('star', 18), ('intel', 8), ('good', 8), ('cpu', 8), ('run', 6), ('great', 6), ('processor', 6), ('like', 4), ('cool', 4), ('one', 4), ('perfect', 4), ('need', 4), ('k', 4), ('version', 4), ('worth', 4), ('core', 4), ('far', 4), ('moderate', 4), ('refund', 2), ('love', 2), ('pretty', 2), ('hot', 2), ('everyone', 2), ('else', 2), ('agree', 2), ('thing', 2), ('fly', 2), ('problem', 2), ('match', 2)]","[('five stars', 18), ('great cpu', 4), ('k version', 4), ('intel refund', 2), ('good runs', 2), ('runs pretty', 2), ('pretty hot', 2), ('like everyone', 2), ('everyone else', 2), ('else agree', 2), ('agree thing', 2), ('thing flies', 2), ('cpu runs', 2), ('runs cool', 2), ('cpu one', 2), ('one problem', 2), ('perfect match', 2), ('dude sweet', 2), ('still one', 2), ('one best', 2)]",,"[('good runs pretty', 2), ('runs pretty hot', 2), ('like everyone else', 2), ('everyone else agree', 2), ('else agree thing', 2), ('agree thing flies', 2), ('great cpu runs', 2), ('cpu runs cool', 2), ('great cpu one', 2), ('cpu one problem', 2)]"
81,201710,"[('star', 42), ('five', 28), ('great', 26), ('cpu', 26), ('processor', 16), ('one', 12), ('amazing', 12), ('good', 12), ('budget', 12), ('best', 10), ('gaming', 10), ('fast', 8), ('fantastic', 6), ('work', 6), ('love', 6), ('intel', 6), ('core', 6), ('perfect', 6), ('power', 6), ('value', 6), ('pc', 6), ('performance', 4), ('awesome', 4), ('well', 4), ('go', 4), ('instead', 4), ('buy', 4), ('excellent', 4), ('run', 4), ('desktop', 4)]","[('five stars', 28), ('great processor', 6), ('one star', 6), ('one best', 4), ('core cpu', 4), ('great value', 4), ('four stars', 4), ('finally upgraded', 2), ('upgraded performance', 2), ('performance great', 2), ('great unfortunately', 2), ('unfortunately overclock', 2), ('overclock anywhere', 2), ('anywhere near', 2), ('pushed box', 2), ('best processors', 2), ('processors right', 2), ('right currently', 2), ('currently holds', 2), ('highly satisfied', 2)]",,"[('finally upgraded performance', 2), ('upgraded performance great', 2), ('performance great unfortunately', 2), ('great unfortunately overclock', 2), ('unfortunately overclock anywhere', 2), ('overclock anywhere near', 2), ('one best processors', 2), ('best processors right', 2), ('processors right currently', 2), ('right currently holds', 2)]"
82,201711,"[('star', 42), ('five', 38), ('cpu', 16), ('great', 16), ('core', 10), ('processor', 10), ('good', 8), ('intel', 6), ('budget', 6), ('oc', 4), ('second', 4), ('work', 4), ('would', 4), ('gaming', 4), ('game', 4), ('build', 4), ('vroom', 4), ('easy', 2), ('ghz', 2), ('pcie', 2), ('lane', 2), ('opposed', 2), ('love', 2), ('arma', 2), ('player', 2), ('boot', 2), ('time', 2), ('shutoff', 2), ('start', 2), ('like', 2)]","[('five stars', 38), ('great cpu', 6), ('good processor', 4), ('great processor', 4), ('easy oc', 2), ('oc ghz', 2), ('pcie lanes', 2), ('lanes opposed', 2), ('love intel', 2), ('intel cpu', 2), ('cpu oc', 2), ('great core', 2), ('core arma', 2), ('arma players', 2), ('boot time', 2), ('time shutoff', 2), ('shutoff start', 2), ('start like', 2), ('like literally', 2), ('literally seconds', 2)]",,"[('easy oc ghz', 2), ('pcie lanes opposed', 2), ('love intel cpu', 2), ('intel cpu oc', 2), ('great core arma', 2), ('core arma players', 2), ('boot time shutoff', 2), ('time shutoff start', 2), ('shutoff start like', 2), ('start like literally', 2)]"
83,201712,"[('star', 46), ('five', 40), ('cpu', 22), ('great', 16), ('good', 14), ('processor', 8), ('best', 8), ('use', 6), ('far', 6), ('upgrade', 6), ('budget', 6), ('need', 4), ('gaming', 4), ('get', 4), ('went', 4), ('game', 4), ('intel', 4), ('speedy', 4), ('chip', 4), ('one', 4), ('perfect', 4), ('worth', 4), ('work', 4), ('four', 4), ('high', 2), ('recommend', 2), ('photoshop', 2), ('video', 2), ('editing', 2), ('etc', 2)]","[('five stars', 40), ('good cpu', 4), ('great cpu', 4), ('great processor', 4), ('four stars', 4), ('budget cpu', 4), ('high recommend', 2), ('recommend needs', 2), ('needs gaming', 2), ('gaming photoshop', 2), ('photoshop video', 2), ('video editing', 2), ('editing etc', 2), ('etc performs', 2), ('performs extremely', 2), ('extremely well', 2), ('get pay', 2), ('want windows', 2), ('windows abortion', 2), ('abortion went', 2)]",,"[('high recommend needs', 2), ('recommend needs gaming', 2), ('needs gaming photoshop', 2), ('gaming photoshop video', 2), ('photoshop video editing', 2), ('video editing etc', 2), ('editing etc performs', 2), ('etc performs extremely', 2), ('performs extremely well', 2), ('want windows abortion', 2)]"
84,201801,"[('five', 26), ('star', 26), ('great', 18), ('cpu', 16), ('good', 10), ('processor', 6), ('fast', 6), ('intel', 6), ('speed', 6), ('work', 6), ('best', 4), ('task', 4), ('love', 4), ('gaming', 4), ('better', 4), ('performance', 4), ('using', 4), ('build', 4), ('air', 2), ('chip', 2), ('everyday', 2), ('guess', 2), ('force', 2), ('thank', 2), ('amazon', 2), ('one', 2), ('gotcha', 2), ('hassle', 2), ('free', 2), ('customer', 2)]","[('five stars', 26), ('good processor', 6), ('great cpu', 4), ('air great', 2), ('great chip', 2), ('processor everyday', 2), ('everyday tasks', 2), ('fast cpu', 2), ('guess force', 2), ('force thank', 2), ('thank amazon', 2), ('intel best', 2), ('best one', 2), ('one gotcha', 2), ('hassle free', 2), ('free customer', 2), ('customer service', 2), ('good still', 2), ('hardy cpu', 2), ('cpu stock', 2)]",,"[('air great chip', 2), ('good processor everyday', 2), ('processor everyday tasks', 2), ('guess force thank', 2), ('force thank amazon', 2), ('intel best one', 2), ('best one gotcha', 2), ('hassle free customer', 2), ('free customer service', 2), ('hardy cpu stock', 2)]"
85,201802,"[('star', 130), ('five', 120), ('great', 32), ('processor', 28), ('cpu', 26), ('fast', 24), ('good', 22), ('best', 22), ('one', 12), ('value', 10), ('money', 10), ('buy', 10), ('price', 10), ('work', 10), ('excellent', 8), ('stock', 8), ('fan', 8), ('like', 8), ('cooler', 6), ('way', 6), ('fine', 6), ('run', 6), ('core', 6), ('even', 6), ('still', 6), ('amazing', 6), ('better', 6), ('got', 4), ('anymore', 4), ('graphic', 4)]","[('five stars', 120), ('great processor', 8), ('good value', 6), ('stock fan', 6), ('great cpu', 6), ('excellent processor', 4), ('graphics card', 4), ('runs hot', 4), ('one best', 4), ('awesome cpu', 4), ('four stars', 4), ('must buy', 4), ('three stars', 4), ('make sure', 2), ('sure got', 2), ('got solid', 2), ('solid airflow', 2), ('airflow pretty', 2), ('pretty beefy', 2), ('beefy cooler', 2)]",,"[('make sure got', 2), ('sure got solid', 2), ('got solid airflow', 2), ('solid airflow pretty', 2), ('airflow pretty beefy', 2), ('pretty beefy cooler', 2), ('beefy cooler pair', 2), ('cooler pair almost', 2), ('superb cpu good', 2), ('cpu good value', 2)]"
86,201803,"[('star', 26), ('five', 24), ('good', 8), ('great', 6), ('say', 4), ('fast', 4), ('product', 4), ('cpu', 4), ('value', 2), ('ditch', 2), ('box', 2), ('fully', 2), ('advertised', 2), ('would', 2), ('tempted', 2), ('beat', 2), ('first', 2), ('generation', 2), ('speed', 2), ('vroom', 2), ('need', 2), ('nice', 2), ('processor', 2), ('direction', 2), ('blow', 2), ('solid', 2), ('misleading', 2), ('title', 2), ('built', 2), ('computer', 2)]","[('five stars', 24), ('great value', 2), ('value ditch', 2), ('ditch box', 2), ('fully advertised', 2), ('advertised would', 2), ('would tempted', 2), ('beats first', 2), ('first generation', 2), ('generation speed', 2), ('vroom need', 2), ('need say', 2), ('nice fast', 2), ('fast processor', 2), ('directions blow', 2), ('blow solid', 2), ('solid product', 2), ('misleading title', 2), ('built computer', 2), ('computer wife', 2)]",,"[('great value ditch', 2), ('value ditch box', 2), ('fully advertised would', 2), ('advertised would tempted', 2), ('beats first generation', 2), ('first generation speed', 2), ('vroom need say', 2), ('nice fast processor', 2), ('directions blow solid', 2), ('blow solid product', 2)]"
87,201804,"[('star', 42), ('five', 36), ('great', 30), ('good', 18), ('fast', 14), ('cpu', 14), ('gaming', 12), ('price', 10), ('processor', 10), ('intel', 8), ('would', 6), ('nice', 6), ('worth', 6), ('core', 6), ('best', 6), ('perfect', 4), ('power', 4), ('work', 4), ('fine', 4), ('cost', 4), ('ghz', 4), ('window', 4), ('excellent', 4), ('much', 4), ('upgrade', 4), ('four', 4), ('day', 4), ('fan', 4), ('easy', 4), ('install', 4)]","[('five stars', 36), ('good price', 4), ('four stars', 4), ('great gaming', 4), ('gaming cpu', 4), ('easy install', 4), ('great buy', 4), ('fast fast', 4), ('best bang', 4), ('bang buck', 4), ('perfect processing', 2), ('processing power', 2), ('time good', 2), ('price works', 2), ('works fine', 2), ('fine imac', 2), ('fast solid', 2), ('great cpu', 2), ('non k', 2), ('k intel', 2)]",,"[('best bang buck', 4), ('perfect processing power', 2), ('time good price', 2), ('good price works', 2), ('price works fine', 2), ('works fine imac', 2), ('non k intel', 2), ('great choice low', 2), ('choice low cost', 2), ('low cost pc', 2)]"
88,201805,"[('star', 24), ('great', 20), ('good', 16), ('five', 16), ('cpu', 10), ('processor', 6), ('nice', 6), ('work', 6), ('performance', 6), ('need', 4), ('gaming', 4), ('thing', 4), ('buy', 4), ('fast', 4), ('product', 4), ('four', 4), ('value', 4), ('excellent', 4), ('graceful', 2), ('powerful', 2), ('energy', 2), ('efficent', 2), ('happy', 2), ('moment', 2), ('oc', 2), ('air', 2), ('bios', 2), ('set', 2), ('know', 2), ('sufficient', 2)]","[('five stars', 16), ('great cpu', 4), ('great product', 4), ('four stars', 4), ('graceful powerful', 2), ('powerful energy', 2), ('energy efficent', 2), ('happy moment', 2), ('oc air', 2), ('air bios', 2), ('bios set', 2), ('good need', 2), ('need know', 2), ('sufficient processor', 2), ('processor intensive', 2), ('intensive programs', 2), ('programs gaming', 2), ('nice upgrade', 2), ('upgrade old', 2), ('old great', 2)]",,"[('graceful powerful energy', 2), ('powerful energy efficent', 2), ('oc air bios', 2), ('air bios set', 2), ('good need know', 2), ('sufficient processor intensive', 2), ('processor intensive programs', 2), ('intensive programs gaming', 2), ('nice upgrade old', 2), ('upgrade old great', 2)]"
89,201806,"[('five', 20), ('star', 20), ('great', 18), ('processor', 12), ('good', 10), ('price', 8), ('cpu', 8), ('best', 6), ('work', 4), ('fast', 4), ('thanks', 4), ('performance', 4), ('quality', 4), ('baby', 2), ('far', 2), ('stable', 2), ('thing', 2), ('solid', 2), ('since', 2), ('purchased', 2), ('loved', 2), ('making', 2), ('birthday', 2), ('shopping', 2), ('easy', 2), ('make', 2), ('sure', 2), ('buy', 2), ('right', 2), ('motherboard', 2)]","[('five stars', 20), ('works great', 4), ('good performance', 4), ('great processor', 4), ('great far', 2), ('stable fast', 2), ('thing solid', 2), ('solid since', 2), ('since purchased', 2), ('loved thanks', 2), ('thanks making', 2), ('making birthday', 2), ('birthday shopping', 2), ('shopping easy', 2), ('performance price', 2), ('good processor', 2), ('make sure', 2), ('sure buy', 2), ('buy right', 2), ('right motherboard', 2)]",,"[('works great far', 2), ('thing solid since', 2), ('solid since purchased', 2), ('loved thanks making', 2), ('thanks making birthday', 2), ('making birthday shopping', 2), ('birthday shopping easy', 2), ('good performance price', 2), ('make sure buy', 2), ('sure buy right', 2)]"
90,201807,"[('star', 18), ('five', 16), ('cpu', 16), ('good', 14), ('great', 14), ('processor', 12), ('fast', 6), ('high', 4), ('ok', 4), ('price', 4), ('excellent', 4), ('fan', 4), ('love', 4), ('overclocking', 4), ('year', 4), ('gaming', 4), ('worth', 4), ('excelente', 4), ('money', 4), ('performance', 2), ('surprisingly', 2), ('heating', 2), ('issue', 2), ('best', 2), ('better', 2), ('amd', 2), ('sure', 2), ('happy', 2), ('switch', 2), ('stock', 2)]","[('five stars', 16), ('good cpu', 6), ('great cpu', 4), ('high performance', 2), ('performance surprisingly', 2), ('surprisingly ok', 2), ('ok price', 2), ('heating issue', 2), ('better amd', 2), ('amd sure', 2), ('happy switch', 2), ('excellent stock', 2), ('stock fan', 2), ('fan fine', 2), ('fine good', 2), ('good power', 2), ('power heat', 2), ('heat love', 2), ('love hd', 2), ('hd graphics', 2)]",,"[('high performance surprisingly', 2), ('performance surprisingly ok', 2), ('surprisingly ok price', 2), ('better amd sure', 2), ('excellent stock fan', 2), ('stock fan fine', 2), ('fan fine good', 2), ('fine good power', 2), ('good power heat', 2), ('power heat love', 2)]"
91,201808,"[('five', 6), ('star', 6), ('fps', 4), ('cpu', 4), ('fan', 4), ('excellent', 4), ('work', 2), ('fine', 2), ('game', 2), ('absolute', 2), ('beast', 2), ('king', 2), ('consumer', 2), ('muy', 2), ('buen', 2), ('producto', 2), ('amd', 2), ('intel', 2), ('get', 2), ('cooler', 2), ('love', 2), ('good', 2), ('deal', 2), ('best', 2), ('headline', 2), ('thing', 2), ('necessary', 2), ('amazon', 2)]","[('five stars', 6), ('works fine', 2), ('fine game', 2), ('game fps', 2), ('fps fps', 2), ('absolute beast', 2), ('king consumer', 2), ('consumer cpus', 2), ('muy buen', 2), ('buen producto', 2), ('amd fan', 2), ('fan intel', 2), ('get cpu', 2), ('cpu cooler', 2), ('cooler fan', 2), ('good deal', 2), ('headlines things', 2), ('things necessary', 2), ('necessary amazon', 2)]",,"[('works fine game', 2), ('fine game fps', 2), ('game fps fps', 2), ('king consumer cpus', 2), ('muy buen producto', 2), ('amd fan intel', 2), ('get cpu cooler', 2), ('cpu cooler fan', 2), ('headlines things necessary', 2), ('things necessary amazon', 2)]"
92,201809,"[('star', 36), ('five', 32), ('great', 28), ('cpu', 16), ('performance', 10), ('good', 8), ('work', 8), ('processor', 8), ('love', 8), ('best', 6), ('intel', 6), ('buy', 6), ('gaming', 4), ('powerful', 4), ('fast', 4), ('well', 4), ('price', 4), ('build', 4), ('enough', 4), ('board', 4), ('around', 4), ('cost', 4), ('one', 4), ('four', 4), ('week', 4), ('market', 2), ('normal', 2), ('iracing', 2), ('duty', 2), ('screwed', 2)]","[('five stars', 32), ('great processor', 6), ('works great', 4), ('four stars', 4), ('great performance', 4), ('best gaming', 2), ('gaming cpu', 2), ('cpu market', 2), ('powerful fast', 2), ('good performance', 2), ('works well', 2), ('well iracing', 2), ('iracing duties', 2), ('intel screwed', 2), ('screwed price', 2), ('price build', 2), ('build entire', 2), ('entire faster', 2), ('faster system', 2), ('awesome cheap', 2)]",,"[('best gaming cpu', 2), ('gaming cpu market', 2), ('works well iracing', 2), ('well iracing duties', 2), ('intel screwed price', 2), ('screwed price build', 2), ('price build entire', 2), ('build entire faster', 2), ('entire faster system', 2), ('awesome cheap chip', 2)]"
93,201810,"[('great', 28), ('cpu', 18), ('good', 14), ('work', 10), ('hot', 10), ('excellent', 10), ('five', 8), ('star', 8), ('product', 8), ('processor', 8), ('intel', 6), ('scam', 6), ('gaming', 6), ('performance', 6), ('powerful', 6), ('price', 6), ('sure', 4), ('thermal', 4), ('get', 4), ('worth', 4), ('love', 4), ('use', 4), ('buy', 4), ('top', 4), ('line', 4), ('thanks', 4), ('awesome', 4), ('enough', 4), ('working', 4), ('make', 2)]","[('five stars', 8), ('hot hot', 4), ('great processor', 4), ('powerful processor', 4), ('great cpu', 4), ('works great', 4), ('top line', 4), ('make sure', 2), ('sure good', 2), ('good combo', 2), ('combo good', 2), ('good thermal', 2), ('thermal paste', 2), ('paste liquid', 2), ('great product', 2), ('intel core', 2), ('supporting product', 2), ('scam aware', 2), ('gaming monster', 2), ('intel cpu', 2)]",,"[('make sure good', 2), ('sure good combo', 2), ('good combo good', 2), ('combo good thermal', 2), ('good thermal paste', 2), ('thermal paste liquid', 2), ('hot hot hot', 2), ('great speed performance', 2), ('speed performance thermals', 2), ('performs like champ', 2)]"
94,201811,"[('cpu', 56), ('good', 52), ('great', 46), ('gaming', 32), ('best', 30), ('processor', 28), ('star', 20), ('fast', 18), ('five', 18), ('work', 16), ('amazing', 16), ('intel', 12), ('product', 12), ('awesome', 12), ('price', 12), ('upgrade', 12), ('get', 10), ('performance', 10), ('perfect', 10), ('money', 8), ('worth', 8), ('expensive', 8), ('buy', 8), ('beast', 8), ('excellent', 8), ('much', 6), ('power', 6), ('box', 6), ('love', 6), ('value', 6)]","[('five stars', 18), ('gaming cpu', 10), ('great cpu', 8), ('best gaming', 8), ('good cpu', 8), ('gaming processor', 6), ('great processor', 4), ('best cpu', 4), ('great gaming', 4), ('great performance', 4), ('worth money', 4), ('amazing product', 4), ('works great', 4), ('intel core', 4), ('fast hot', 4), ('best intel', 4), ('processor fast', 4), ('good product', 4), ('avoid using', 2), ('using onboard', 2)]",,"[('best gaming processor', 4), ('best gaming cpu', 4), ('avoid using onboard', 2), ('using onboard graphics', 2), ('much wow much', 2), ('wow much power', 2), ('great cpu daily', 2), ('cpu daily usage', 2), ('great processor money', 2), ('intel hit ceiling', 2)]"
